"t_IDs" "AKN" "ALPHAT" "ALD" "ALMAVE" "AGREF" "AGRE1" "AGRE2" "RAUTEFR" "RQLCR" "RAUTEFS" "RQICRMIN" "RQICRMAX" "RQICRT1" "TFVL" "TFVI" "TFVR" "TFVS" "RDTFAC" "RACCEF" "RRIMEF" "RAGGEF" "REVASX" "RNINTR" "RNINTS" "RKDN" "RKDX" "TENTR" "TENTRX" "VVN" "VVX" "ALFX" "REFLCAPE" "FNEBC" "GCVRE" "GREDDL" "GREDDI" "GREDDR" "GREDDS" "GCVTURB" "ECMNP" "GAMAP1" "FENTRT" "FEVAPC" "RREVASXCS" "RLWINHF_ICE" "RLWINHF_LIQ" "RSWINHF_ICE" "RSWINHF_LIQ" "GWDAMP" "GWDBC" "GWDCD" "GWDLT" "GWDSE" "GWDPROF" "GWDVALI" "HOBST"
"GCM_6-369" 0.14217109978199 1.79676723480225 1.80783593654633 29.3448371887207 -0.239412039518356 0.173359543085098 7.41119813919067 0.00248047709465027 7.50269391573965e-05 0.000416554597904906 2.53355967316793e-08 2.02826799977629e-06 -63.7723579406738 0.0506888143718243 0.0503250323235989 5.46898317337036 0.221062526106834 1.78573608398438 0.724805235862732 0.271688908338547 1.12018382549286 1.0973820963045e-07 5005369 2910787.5 6.92873945808969e-05 0.000532338046468794 2.69114912043733e-06 0.00010802462202264 -1.35378324985504 -34.2365608215332 0.0512555055320263 6.43550586700439 9.91978073120117 0.784391403198242 0.909539580345154 0.758812665939331 0.776457548141479 0.878190934658051 4.79360860481392e-05 7019.7099609375 1.17941868305206 1.08828806877136 6.96603298187256 0.598914265632629 0.809166491031647 0.595338463783264 0.790790259838104 0.915934503078461 0.892287850379944 1.75295495986938 7.65780210494995 1.29590141773224 0.000576337450183928 0.593400835990906 0.227458670735359 2.12366104125977
"GCM_6-370" 0.0940800905227661 2.61501097679138 1.45525050163269 13.9716196060181 -0.371958941221237 0.768509924411774 6.64384651184082 0.000202188995899632 4.80651433463209e-05 0.00240114331245422 7.2481810775571e-07 2.15879899769789e-05 -67.141227722168 0.0477504469454288 0.182453960180283 4.76780033111572 1.10996162891388 1.62514078617096 1.65376532077789 1.87640476226807 1.81303346157074 7.01589158325078e-07 3331908.75 2322494.5 6.85880877426825e-05 0.000195887012523599 5.98975429966231e-06 4.58440918009728e-05 -2.69276070594788 -45.9090385437012 0.0481593161821365 8.20882701873779 0.994012236595154 0.594357371330261 0.791068375110626 0.878267049789429 0.452260255813599 0.169652119278908 3.65401638191542e-06 8288.94140625 1.73905301094055 1.06084477901459 5.93596029281616 0.85011875629425 0.817545652389526 0.779372572898865 0.758819818496704 0.814142167568207 0.716622769832611 1.51030135154724 2.18776297569275 1.40277528762817 0.00616439059376716 0.857347428798676 0.40182763338089 3.07253932952881
"GCM_6-371" 0.140354096889496 1.94807851314545 1.92237281799316 2.29665040969849 -0.313515782356262 0.74879115819931 8.52458667755127 0.00898541975766421 0.000346650573192164 0.00204355805180967 4.15750456284059e-09 7.5559069045994e-06 -59.571834564209 0.058463342487812 0.189024582505226 7.66638326644897 1.0338739156723 1.95430827140808 1.48960030078888 0.986281275749207 0.319167017936706 2.13380033642352e-07 23668638 357923.0625 6.85933991917409e-05 0.000232989419600926 3.04670834339049e-06 6.23114829068072e-05 -2.21773290634155 -28.358419418335 0.0336882174015045 7.07000970840454 8.89987564086914 0.798652529716492 0.625135362148285 0.671527147293091 0.0680318549275398 0.185315236449242 4.79356094729155e-06 7011.1884765625 1.04335391521454 1.45910942554474 9.49469757080078 0.257374495267868 0.867809653282166 0.839705228805542 0.586042761802673 0.623451828956604 0.121890105307102 2.62694835662842 8.66972732543945 1.59288907051086 0.000176198795088567 0.604575157165527 0.771982371807098 3.56063723564148
"GCM_6-372" 0.17133840918541 1.4145747423172 0.775799751281738 16.0825290679932 -0.479128956794739 0.200980931520462 8.85301780700684 0.000138309274916537 2.37317362916656e-05 0.00167281844187528 4.26613544490806e-09 3.52381016455183e-06 -61.3701133728027 0.0875794887542725 0.0351576842367649 5.77880144119263 0.647542774677277 1.74927079677582 0.240900740027428 0.213675156235695 1.35414576530457 1.87289508346566e-08 20174088 137271.203125 4.72878891741857e-05 0.000559234526008368 2.19948810809001e-06 6.49659050395712e-05 -1.57599771022797 -48.068058013916 0.0676049143075943 4.36236429214478 3.57463049888611 0.70974189043045 0.490111231803894 0.138243868947029 0.578137457370758 0.669919729232788 8.33170452096965e-06 8333.6708984375 1.06663918495178 2.95538997650146 6.52859020233154 0.614614427089691 0.652799546718597 0.717228591442108 0.590640485286713 0.681139647960663 0.953020215034485 1.88948595523834 6.67107009887695 0.0483233034610748 0.00217382051050663 0.465565472841263 0.168799623847008 3.27355003356934
"GCM_6-373" 0.112975373864174 2.78038454055786 1.54555583000183 26.0689334869385 -0.0736979320645332 0.748191356658935 0.0654057636857031 0.00893884897232056 0.00040307326707989 0.000660566554870456 4.28391864204514e-08 6.22528023086488e-05 -67.3624649047852 0.0807998031377792 0.0171463154256344 5.13119411468506 1.29699730873108 1.58931183815002 0.165621712803841 1.96228182315826 1.83182168006897 4.30285979291512e-07 2163126.75 590976.4375 5.33685961272568e-05 0.000314794131554663 7.54693519411376e-06 3.56406817445531e-05 -3.36796355247498 -34.8913421630859 0.0489020012319088 6.71858549118042 1.64631044864655 0.643411934375763 0.657611787319183 0.378248661756516 0.91436368227005 0.591793656349182 1.48236517816258e-06 1795.86755371094 1.63601195812225 0.574483752250671 0.742155730724335 0.076665498316288 0.757665634155273 0.745148420333862 0.914754509925842 0.764677047729492 0.945476412773132 3.74090218544006 8.71730613708496 1.30151295661926 0.000134124362375587 0.362510442733765 0.214835360646248 1.08331215381622
"GCM_6-374" 0.134121641516685 2.84287333488464 0.790809392929077 22.6886367797852 -0.451974302530289 1.83214116096497 1.05805730819702 0.000528256176039577 0.000156328023876995 0.000674027891363948 2.71656716677171e-07 1.28218778172595e-06 -74.6236572265625 0.0690302923321724 0.108254618942738 7.83315801620483 0.876028895378113 0.979518115520477 1.59520781040192 1.37542343139648 0.54414290189743 6.76860167914128e-08 35426440 4476778 6.51720256428234e-05 0.000356298289261758 7.49184800952207e-06 6.92035391693935e-05 -2.58203434944153 -41.0960464477539 0.0358230099081993 8.51419544219971 1.89694356918335 0.612210035324097 0.691799700260162 0.605542957782745 0.729292988777161 0.0130084278061986 7.50565523048863e-05 8109.86962890625 1.58789825439453 2.72113227844238 6.28211784362793 0.944050848484039 0.819895267486572 0.744066774845123 0.746971845626831 0.594139695167542 0.0476259514689445 1.11147820949554 8.75728988647461 1.02374088764191 0.000287452916381881 0.278855919837952 0.243717640638351 4.42539978027344
"GCM_6-375" 0.187890186905861 2.04795408248901 2.06978678703308 20.0373020172119 -0.293311953544617 1.96147406101227 5.84525775909424 0.00226946850307286 0.000136747607029974 0.000609996903222054 1.64778448663583e-08 1.87999080480949e-06 -84.8862609863281 0.0155633334070444 0.13549380004406 3.92896795272827 0.673675656318665 0.753774166107178 1.25947105884552 1.61666810512543 0.722202897071838 4.53742870831775e-07 27809942 2191315.25 5.57593812118284e-05 0.000374099006876349 6.97049563314067e-06 7.98559049144387e-05 -3.00668621063232 -45.2135581970215 0.0246053580194712 1.91018307209015 13.4449882507324 0.366852432489395 0.806276202201843 0.56589663028717 0.577082872390747 0.450418084859848 5.70517076994293e-05 2260.13525390625 1.13484048843384 0.963677108287811 8.78604984283447 0.926316499710083 0.89630800485611 0.815385282039642 0.695326387882233 0.596696197986603 0.217484220862389 0.42077562212944 7.64613485336304 1.22657227516174 0.000661856611259282 0.803388714790344 0.078334666788578 2.44240522384644
"GCM_6-376" 0.191528052091599 1.98767447471619 0.542355120182037 8.25193214416504 -0.452665835618973 1.24256932735443 6.6484751701355 0.000171963867614977 1.72314503288362e-05 0.00400384794920683 2.43079831818704e-08 1.2577163943206e-05 -84.91357421875 0.123058646917343 0.167185813188553 5.2058572769165 0.490051776170731 2.20165538787842 1.08285510540009 1.92161083221436 0.814960360527039 5.81133967614278e-08 2417498.75 1964129.375 6.50825240882114e-05 0.00040491230902262 8.579349014326e-06 0.000102818718005437 -1.95445489883423 -29.1420097351074 0.0823487937450409 6.35416412353516 2.71326375007629 0.597781479358673 0.200377225875854 0.656777858734131 0.619026660919189 0.240956142544746 2.06689128390281e-06 1187.89611816406 1.82272672653198 2.07661724090576 1.83947348594666 0.303424626588821 0.748907148838043 0.880680024623871 0.694579064846039 0.946060299873352 0.582154154777527 0.270344614982605 2.10012221336365 1.20483314990997 0.00172314792871475 0.471993565559387 0.0161964222788811 2.65848970413208
"GCM_6-377" 0.155991837382317 1.80389976501465 1.04741561412811 13.4237957000732 -0.375824511051178 7.62984085083008 2.91368246078491 0.000432011729571968 0.000332414696458727 0.00114943354856223 2.00997285482174e-09 3.0813866032986e-05 -66.4335098266602 0.05433214828372 0.129498362541199 4.40615129470825 1.84728693962097 1.08348119258881 0.299197494983673 1.21441793441772 1.71598505973816 1.01366360638622e-07 24387134 365638.4375 4.57516180176754e-05 0.000337873498210683 5.68804125578026e-06 3.24061984429136e-05 -3.84946322441101 -30.5101299285889 0.0886985883116722 4.76602077484131 13.7544660568237 0.868476867675781 0.33099901676178 0.337480247020721 0.323850035667419 0.75957840681076 1.16271112347022e-05 5460.21337890625 1.80286169052124 2.51714062690735 3.4283983707428 0.631567656993866 0.922126054763794 0.945385575294495 0.919968724250793 0.58155220746994 0.237939223647118 1.80462872982025 1.88370501995087 0.154042899608612 0.000389363878639415 0.0868160203099251 0.109855398535728 3.98378777503967
"GCM_6-378" 0.139338478446007 2.18208503723145 2.15888667106628 27.064037322998 -0.437002241611481 0.771562397480011 8.27359867095947 0.000755014654714614 1.65364926942857e-05 0.0069835651665926 1.78666184069698e-08 7.78430876380299e-06 -86.681282043457 0.025794617831707 0.16989803314209 5.16495418548584 2.82269334793091 2.7160165309906 0.872881829738617 1.64070308208466 0.322701960802078 5.45784892835854e-08 6564291 1379113 4.14021815231536e-05 0.00032582608400844 9.82890287559712e-06 6.67757776682265e-05 -1.41714751720428 -29.1813259124756 0.0337989367544651 6.03791522979736 10.0342245101929 0.820487976074219 0.472851783037186 0.786411285400391 0.979666411876678 0.114742323756218 7.85550801083446e-05 2084.748046875 1.42045748233795 0.604615986347198 6.1526050567627 0.909509599208832 0.759738028049469 0.614170134067535 0.814936995506287 0.679779648780823 0.837269365787506 0.165475249290466 1.0898402929306 1.66845881938934 0.000217227032408118 0.478424578905106 0.170546069741249 1.39439296722412
"GCM_6-379" 0.0901341438293457 1.53378093242645 1.30620467662811 19.6111145019531 -0.464083075523376 0.604548215866089 1.29896175861359 0.00191557395737618 4.92722429044079e-05 0.00220690853893757 1.21916055029203e-09 1.43024535645964e-05 -67.1569747924805 0.00216949195601046 0.0475239343941212 6.55066537857056 0.864732503890991 2.68424582481384 1.70558416843414 0.529295921325684 1.77195644378662 2.62706230103049e-08 4348399 626501.562500001 5.32233716512565e-05 0.0002808608696796 5.82809343541157e-06 3.61788770533167e-05 -3.01744079589844 -41.2580375671387 0.0298587325960398 9.11655807495117 14.3350496292114 0.84877210855484 0.35350888967514 0.663801789283752 0.726215124130249 0.69528329372406 4.8218855226878e-05 4912.208984375 1.33457398414612 1.34267842769623 2.31648755073547 0.979903697967529 0.879618883132935 0.88516366481781 0.628731310367584 0.660802125930786 0.784913420677185 4.66803646087646 1.09690189361572 1.65074253082275 0.000390146509744227 0.326003402471542 0.665286839008331 4.43893575668335
"GCM_6-380" 0.118339136242867 2.42443227767944 2.03600668907166 14.2470722198486 -0.292786777019501 0.0345864705741405 3.79482793807983 0.000516320636961609 2.94537403533468e-05 0.000737620051950216 2.15615685306148e-07 2.17379943023843e-06 -85.9999618530273 0.177370294928551 0.141936033964157 4.47905731201172 0.884414672851562 1.99425554275513 1.50495171546936 0.953105688095093 1.97018682956696 2.36822970123285e-07 1074487.25 184858.09375 6.50191068416461e-05 0.000271929457085207 9.57019983616192e-06 0.000106397303170525 -4.53822660446167 -28.7327079772949 0.0378920026123524 3.68201494216919 9.18135929107666 0.978058993816376 0.353695571422577 0.83010333776474 0.487005770206451 0.56597900390625 3.27946181641892e-05 2864.56640625 1.45874297618866 2.262690782547 3.05994820594788 0.496128469705582 0.789505839347839 0.816569685935974 0.707718133926392 0.869437396526337 0.0372448973357677 2.39812421798706 1.09032499790192 0.472954481840134 0.00258880015462637 0.0265124216675758 0.198195844888687 3.23940825462341
"GCM_6-381" 0.122577145695686 2.84590077400208 0.884507238864899 5.98387002944946 -0.155877828598022 0.630431532859802 8.24950885772705 0.0082034170627594 8.09090925031341e-05 0.00156193098518997 1.62470659148539e-08 5.66480457564466e-06 -79.646842956543 0.0807280465960503 0.0426113791763782 7.21223783493042 2.00721979141235 2.6905779838562 1.27891433238983 0.812460362911224 1.02767097949982 5.44899762644491e-07 7533623 300145.4375 4.52098138339352e-05 0.00016993067401927 5.17996932103415e-06 8.30996868899092e-05 -2.92636299133301 -46.7352905273438 0.067673034965992 6.05881595611572 2.8031063079834 0.741539537906647 0.143211677670479 0.87149566411972 0.392992615699768 0.116650760173798 5.4029937928135e-06 3936.11865234375 1.26710033416748 2.65075826644897 2.9989767074585 0.944287240505219 0.935686826705933 0.743507266044617 0.548547744750977 0.68926215171814 0.262268215417862 3.17741441726685 6.54544639587402 0.857467412948608 0.00127706630155444 0.24182465672493 0.785110354423523 4.64598751068115
"GCM_6-382" 0.135068669915199 0.998745381832123 1.31401610374451 9.0131778717041 -0.353028446435928 2.20711398124695 4.24543237686157 0.000193025174667127 1.98813631868688e-05 0.000591242511291057 3.25910718856903e-07 1.26495460790466e-05 -67.7701568603516 0.0294310674071312 0.127269685268402 4.82538318634033 1.61897563934326 1.75639498233795 1.20261085033417 0.961551487445831 1.45153081417084 1.31417351667551e-07 4525283.5 177786.59375 3.00830106425565e-05 0.000284668785752729 6.63320952298818e-06 9.77902673184872e-05 -2.59797596931458 -40.5070533752441 0.0355296805500984 5.64788389205933 5.33588933944702 0.963487684726715 0.917139947414398 0.206516027450562 0.349721670150757 0.211982473731041 1.55599866502598e-06 1310.15466308594 1.42806208133698 2.63590145111084 2.22397613525391 0.551158607006073 0.605466485023499 0.862397134304047 0.551012217998505 0.706870496273041 0.82680356502533 3.34772300720215 0.180341169238091 1.40088105201721 0.000776464818045497 0.447933256626129 0.630443394184113 3.16742300987244
"GCM_6-383" 0.166141390800476 2.09324216842651 1.40925753116608 16.0840377807617 -0.497788786888123 3.08528280258179 9.43788051605225 0.00314887729473412 0.000505888252519071 0.00179981230758131 8.39476612668477e-08 1.04570235635038e-05 -84.9820251464844 0.0422695390880108 0.164320737123489 5.79047012329102 0.240502506494522 1.63115203380585 0.925580084323883 1.07686793804169 1.81557619571686 5.55678880687083e-08 79422840 662401.375 3.59375808329787e-05 0.000530387391336262 3.92159518014523e-06 5.92619362578262e-05 -3.05758595466614 -31.1837120056152 0.0133335636928678 5.29919910430908 11.5351104736328 0.560029029846191 0.925177276134491 0.253284692764282 0.473838239908218 0.764988124370575 4.79571717733052e-05 6593.91162109375 1.50691890716553 2.08705687522888 9.89524173736572 0.970590770244598 0.867379486560822 0.534205257892609 0.732367157936096 0.508173644542694 0.0603799037635326 1.69944548606873 7.37840700149536 1.2092193365097 0.000455950590549037 0.973181128501892 0.569468855857849 3.49874877929688
"GCM_6-384" 0.132753357291222 2.64313101768494 1.35664820671082 26.1521797180176 -0.161564350128174 0.160492703318596 8.13738822937012 0.0016496543539688 3.22778141708113e-05 0.0013083650264889 6.75550609230413e-07 2.04415700864047e-05 -69.0004577636719 0.055561613291502 0.186005443334579 6.41575384140015 1.54551529884338 1.16836893558502 1.31656062602997 1.86507666110992 0.748573839664459 3.93611372828673e-07 1130230.375 1150026.25 6.90149536239915e-05 0.000477132241940126 5.82768234380637e-06 6.18976555415429e-05 -1.33049237728119 -32.1980056762695 0.0221130084246397 3.94381022453308 10.3114624023438 0.67311555147171 0.466343462467194 0.0221941191703081 0.572883427143097 0.242229133844376 9.2453308752738e-05 2901.009765625 1.54080379009247 1.68209302425385 5.05602550506592 0.334587305784225 0.669124960899353 0.521979928016663 0.533382892608643 0.62982302904129 0.0603816732764244 0.950790345668793 6.61367130279541 0.119529873132706 0.000560641405172646 0.912690222263336 0.30432915687561 4.42466449737549
"GCM_6-385" 0.185191929340363 1.51231515407562 1.10798740386963 19.076509475708 -0.22599521279335 1.86798214912415 7.06420850753784 0.00235503981821239 0.000279231811873615 0.000990404398180545 1.7234537352806e-08 5.4913016356295e-05 -77.7214279174805 0.0488188937306404 0.123998180031776 3.83135032653809 1.90135264396667 1.64552843570709 0.880740106105804 0.814639449119568 1.69851505756378 4.87281511141191e-07 46514656 178966.46875 4.83927178720478e-05 0.000344554893672466 8.6050995378173e-06 0.000112676527351141 -1.57173848152161 -42.539379119873 0.0466012507677078 7.24161767959595 6.57654571533203 0.497283190488815 0.720703303813934 0.590583980083466 0.313959240913391 0.121426954865456 8.05094987299526e-06 7360.51123046875 1.26523399353027 2.30355262756348 3.80736422538757 0.54924863576889 0.731163918972015 0.793975591659546 0.520487010478973 0.853274345397949 0.847459733486176 2.3642566204071 2.33879470825195 0.563193500041962 0.000177882873686031 0.684873282909393 0.866330146789551 2.47213912010193
"GCM_6-386" 0.119703486561775 2.19562315940857 0.810620427131653 17.759105682373 -0.0756798535585403 0.0519963502883913 4.04119443893433 0.000214403713471256 1.49292309288285e-05 0.00708137452602386 2.8757092263021e-09 4.16957891502534e-06 -88.1306228637695 0.0943649336695671 0.134436398744583 5.35623550415039 1.97481977939606 2.40623545646667 1.94170618057251 0.620636343955994 0.810128629207611 9.86285400017551e-08 1263383.25 528347.75 6.91522582201287e-05 0.000435409427154809 3.72906151824282e-06 3.20545041176956e-05 -4.81935119628906 -36.0041313171387 0.0370154678821564 2.53765606880188 5.79327869415283 0.714379012584686 0.197924837470055 0.875228643417358 0.938023626804352 0.587428390979767 9.05511842574925e-05 1859.13208007812 1.48110938072205 0.802330315113068 9.50698852539062 0.700368404388428 0.536779165267944 0.915551364421844 0.786758065223694 0.952099084854126 0.988756597042084 4.84148597717285 6.88362646102905 1.64908289909363 0.00220069894567132 0.410846680402756 0.424488216638565 1.25093579292297
"GCM_6-387" 0.127281203866005 2.55711126327515 2.33202242851257 10.7126207351685 -0.293940842151642 0.330545753240585 6.03354597091675 0.0025083429645747 0.000236765641602688 0.00293032103218138 2.0372381559497e-09 2.73252881015651e-05 -83.8822326660156 0.0852681323885918 0.0480020232498646 3.2354781627655 1.3474440574646 1.83179891109467 0.524434924125671 0.378705859184265 1.37713873386383 8.04813794275106e-07 31924598 2131285.25 6.76112103974447e-05 0.000333459029207006 4.40261828771327e-06 4.69378246634733e-05 -1.60073602199554 -27.1008262634277 0.0796084329485893 8.2044677734375 8.74896144866943 0.885488033294678 0.59018075466156 0.820223808288574 0.702709972858429 0.0958596467971802 1.09826976313343e-06 2867.8037109375 1.57190477848053 1.61990523338318 9.13682556152344 0.70976984500885 0.912563264369965 0.546118795871735 0.702405691146851 0.607298076152802 0.304518967866898 2.13982272148132 8.76856803894043 1.20126116275787 0.00160244596190751 0.290148615837097 0.617251038551331 2.55680704116821
"GCM_6-388" 0.159311041235924 2.33423781394958 1.96518635749817 24.0650959014893 -0.109151110053062 4.00002956390381 0.321417778730392 0.000207651653909125 4.76629502372816e-05 0.00147163367364556 1.59254316400848e-08 2.97968981612939e-05 -79.4374771118164 0.0715801492333412 0.152135953307152 4.44137334823608 2.67027401924133 1.03739869594574 1.58291125297546 0.506161570549011 1.4078825712204 9.99023015424428e-08 30956766 114827.4296875 5.25696559634525e-05 0.000370266992831603 4.49206709163263e-06 0.000112157351395581 -1.1415046453476 -49.198787689209 0.0862143188714981 3.83372640609741 11.1313600540161 0.155383989214897 0.0617522336542606 0.348056226968765 0.649929285049438 0.129757091403008 3.38888639817014e-05 1464.10498046875 1.82372355461121 1.21339201927185 2.850421667099 0.397429943084717 0.830911993980408 0.547817230224609 0.873795211315155 0.506919205188751 0.522030711174011 3.12112712860107 5.84974670410156 1.78648221492767 0.000141185082611628 0.318983554840088 0.726097226142883 2.09998774528503
"GCM_6-389" 0.127308830618858 1.29865062236786 2.06567859649658 27.6658458709717 -0.149065136909485 0.824137091636657 5.55045080184937 0.00745037430897355 0.000416170747485012 0.000483197742141783 4.75944510469617e-08 4.70105514978059e-05 -70.4897308349609 0.0573837719857693 0.0876583531498909 5.41801357269287 0.649524986743927 1.08368682861328 0.338729083538055 0.875826239585876 1.70706760883331 1.34380186977978e-07 12672074 1569329.75 6.74276598147117e-05 0.000346445915056393 2.59234798249963e-06 6.44444298814051e-05 -4.20638799667358 -44.2927207946777 0.0732793509960175 6.80126142501831 7.57240152359009 0.958850979804993 0.9422407746315 0.0390987806022167 0.847711205482483 0.781575679779053 3.39740399795119e-05 6390.34130859375 1.46125268936157 2.70516180992126 9.08703422546387 0.2218197286129 0.925165116786957 0.93610143661499 0.766181230545044 0.567408680915833 0.0246879290789366 4.78258657455444 4.42395925521851 1.96171355247498 0.000466397206764668 0.28174963593483 0.758789956569672 2.41229271888733
"GCM_6-390" 0.0865666791796684 2.32616901397705 2.96728587150574 17.9362049102783 -0.134922966361046 0.72747141122818 7.73872232437134 0.00100119155831635 2.69103948085103e-05 0.00185144657734781 4.13634531071239e-08 4.37010476161958e-06 -76.5957870483398 0.0886784866452217 0.191940188407898 7.5411434173584 1.58060598373413 1.99518132209778 0.35192283987999 1.74993240833282 0.653101921081543 1.39706779478388e-08 51581044 5043415 4.61026647826657e-05 0.000367799046216533 5.48806519873324e-06 3.33644056809135e-05 -1.44197392463684 -29.4068202972412 0.0807496681809425 4.59774732589722 14.4288635253906 0.892162144184113 0.186518549919128 0.0307730957865715 0.635960817337036 0.360873371362686 6.01928986725397e-05 1878.29626464844 1.18031322956085 2.29979276657104 2.10421514511108 0.678739368915558 0.733102858066559 0.769073963165283 0.824736952781677 0.740148663520813 0.258157551288605 0.258173048496246 2.18697905540466 1.27214968204498 0.00564678478986025 0.87545120716095 0.85962587594986 2.26130676269531
"GCM_6-391" 0.0817366018891335 2.32026600837708 1.51232409477234 3.76141142845154 -0.237422630190849 1.83900594711304 4.74279022216797 0.000739007024094463 0.000124051381135359 0.00176916492637247 7.23399518065548e-09 1.04966793514905e-05 -73.3745269775391 0.0189265236258507 0.11422336101532 3.35841178894043 1.84644770622253 1.42731666564941 0.677124559879303 0.110855981707573 1.65940856933594 2.50181049210596e-08 83503120 1768086 5.52585843252018e-05 0.000366158550605178 8.92142816155683e-06 9.87637176876888e-05 -2.63535237312317 -47.2169914245605 0.021495072171092 8.09099197387695 18.4058704376221 0.543395519256592 0.621538937091827 0.750389814376831 0.170819029211998 0.00838064681738615 9.70992641668999e-06 7700.93359375 1.32250261306763 2.75840187072754 0.52374017238617 0.436381667852402 0.977784276008606 0.916938841342926 0.567525207996368 0.500476896762848 0.869424998760223 3.31566619873047 0.972228169441223 1.49168658256531 0.000657806172966957 0.986682415008545 0.393389910459518 3.19607901573181
"GCM_6-392" 0.205167800188065 2.11664962768555 1.60074555873871 20.4819297790527 -0.130340188741684 3.34672331809998 1.90513598918915 0.00763060851022601 0.000151774365804158 0.00107523205224425 1.73600522845874e-09 1.31518459056679e-06 -64.3756561279297 0.0393058881163597 0.0628927201032638 4.67223834991455 1.57787907123566 1.80102157592773 0.233513101935387 0.593437731266022 0.456872940063477 1.53254944734727e-07 27090088 1207184.5 5.60160879103933e-05 0.000144400124554522 2.65549761024886e-06 0.000111022134660743 -1.40238606929779 -34.1329803466797 0.0542107746005058 5.40539741516113 17.0260562896729 0.402098447084427 0.407278269529343 0.577846765518188 0.277623504400253 0.311422407627106 1.70532393894973e-06 3612.38354492188 1.32489788532257 2.6592230796814 8.55077743530273 0.750131189823151 0.737778544425964 0.69861763715744 0.642668485641479 0.605194747447968 0.402949512004852 2.15276217460632 7.53505229949951 1.8815780878067 0.000733038817998022 0.84032791852951 0.863254427909851 1.54392123222351
"GCM_6-393" 0.242933675646782 1.93400657176971 0.763963282108307 19.7001953125 -0.338125884532928 3.19718790054321 4.36572551727295 0.00592345558106899 0.000138868839712813 0.00180538755375892 2.14991459301927e-07 1.00751894933637e-05 -88.0218200683594 0.0125385019928217 0.184156060218811 3.73481440544128 1.88837575912476 1.7462055683136 1.61045444011688 1.48130011558533 0.365097880363464 2.77936550219238e-07 3384523.75 5450631.5 5.21244619449135e-05 9.33386399992742e-05 3.84062013836228e-06 9.83194695436396e-05 -4.09841251373291 -44.6083602905273 0.0191524103283882 6.16286945343018 18.3927459716797 0.400304734706879 0.474435567855835 0.351506739854813 0.66743266582489 0.259503722190857 1.24657090054825e-05 2316.06494140625 1.52268719673157 0.852597653865814 0.832368850708008 0.0295432116836309 0.894649803638458 0.721385598182678 0.77055698633194 0.57705956697464 0.395223081111908 2.24052548408508 8.52977752685547 0.54252564907074 0.000522074056789279 0.917265713214874 0.594123899936676 1.58655941486359
"GCM_6-394" 0.108308769762516 2.30942988395691 2.63466906547546 0.650456547737122 -0.273030191659927 2.50716018676758 0.485393851995468 0.000702650926541537 4.14060414186679e-05 0.00311328959651291 1.3712037061353e-09 5.50111326447222e-05 -84.2843627929688 0.0929049551486969 0.0427574776113033 4.19145536422729 2.21695494651794 1.7403529882431 0.615357100963593 1.33934938907623 0.440032213926315 8.06855098289817e-08 11859306 5053700.5 6.58717472106218e-05 0.000255293794907629 3.39973212248879e-06 4.3812451622216e-05 -2.79828214645386 -28.6123275756836 0.0850825682282448 5.09579992294312 15.7687673568726 0.795426845550537 0.220560401678085 0.779398500919342 0.595486521720886 0.417242258787155 2.21539949052385e-06 3893.26245117188 1.78175806999207 1.53956854343414 6.48072910308838 0.979812026023865 0.722673296928406 0.676348686218262 0.936367928981781 0.557970225811005 0.73635059595108 4.42133378982544 1.9768590927124 0.340313792228699 0.00624005822464824 0.834626734256744 0.881142377853394 1.22191631793976
"GCM_6-395" 0.203009590506554 1.92112362384796 1.23836195468903 5.42749643325806 -0.0846454799175262 2.08527255058289 7.82500219345093 0.00135108374524862 5.47299132449552e-05 0.00186501920688897 5.8026124349908e-08 4.44599982074578e-06 -69.6809692382812 0.165835484862328 0.117331340909004 3.04785919189453 2.66861891746521 2.61481714248657 1.41812145709991 1.35181748867035 1.65067458152771 2.9174921678532e-07 2070739 3011720 6.86952844262123e-05 0.000134921501739882 3.34394940182392e-06 4.19215211877599e-05 -2.16123008728027 -49.5840454101562 0.0434009321033955 2.12958359718323 1.04551005363464 0.652047336101532 0.641734004020691 0.457133710384369 0.891980528831482 0.665078282356262 6.99939191690646e-05 7395.03564453125 1.20439112186432 2.69466757774353 4.22669124603271 0.832420110702515 0.997538328170776 0.689180135726929 0.757388234138489 0.705884099006653 0.514434099197388 3.51890301704407 7.94534492492676 0.509777128696442 0.00130487524438649 0.460987746715546 0.15999011695385 1.40005683898926
